Date,Open,High,Low,Close,Adj Close,Volume
2020-04-14,169.0,173.75,168.0,173.6999969482422,164.6421661376953,52874300
2020-04-15,171.1999969482422,173.57000732421875,169.24000549316406,171.8800048828125,162.91708374023438,40940800
2020-04-16,174.3000030517578,177.27999877929688,172.89999389648438,177.0399932861328,167.80799865722656,50479600
2020-04-17,179.5,180.0,175.8699951171875,178.60000610351562,169.2866668701172,52765600
2020-04-20,176.6300048828125,178.75,174.99000549316406,175.05999755859375,165.9312744140625,36669600
2020-04-21,173.5,173.6699981689453,166.11000061035156,167.82000732421875,159.06881713867188,56203700
2020-04-22,171.38999938964844,174.0,170.82000732421875,173.52000427246094,164.4715576171875,34620200
2020-04-23,174.11000061035156,175.05999755859375,170.91000366210938,171.4199981689453,162.48109436035156,32790800
2020-04-24,172.05999755859375,174.55999755859375,170.7100067138672,174.5500030517578,165.44784545898438,34277600
2020-04-27,176.58999633789062,176.89999389648438,173.3000030517578,174.0500030517578,164.9739227294922,33194400
2020-04-28,175.58999633789062,175.6699981689453,169.38999938964844,169.80999755859375,160.95506286621094,34392700
2020-04-29,173.22000122070312,177.67999267578125,171.8800048828125,177.42999267578125,168.17767333984375,51286600
2020-04-30,180.0,180.39999389648438,176.22999572753906,179.2100067138672,169.8648681640625,53875900
2020-05-01,175.8000030517578,178.63999938964844,174.00999450683594,174.57000732421875,165.46682739257812,39370500
2020-05-04,174.49000549316406,179.0,173.8000030517578,178.83999633789062,169.5141143798828,30372900
2020-05-05,180.6199951171875,183.64999389648438,179.89999389648438,180.75999450683594,171.33399963378906,36839200
2020-05-06,182.0800018310547,184.1999969482422,181.6300048828125,182.5399932861328,173.02120971679688,32139300
2020-05-07,184.1699981689453,184.5500030517578,182.5800018310547,183.60000610351562,174.02590942382812,28316000
2020-05-08,184.97999572753906,185.0,183.36000061035156,184.67999267578125,175.04962158203125,30877800
2020-05-11,183.14999389648438,187.50999450683594,182.85000610351562,186.74000549316406,177.0021209716797,30892700
2020-05-12,186.8000030517578,187.0399932861328,182.3000030517578,182.50999450683594,172.99278259277344,32038200
2020-05-13,182.5500030517578,184.0500030517578,176.5399932861328,179.75,170.37667846679688,44711500
2020-05-14,177.5399932861328,180.69000244140625,175.67999267578125,180.52999877929688,171.1160125732422,41873900
2020-05-15,179.05999755859375,187.05999755859375,177.0,183.16000366210938,173.60887145996094,46610400
2020-05-18,185.75,186.1999969482422,183.9600067138672,184.91000366210938,175.26763916015625,35264500
2020-05-19,185.02999877929688,186.60000610351562,183.49000549316406,183.6300048828125,174.05435180664062,26799100
2020-05-20,184.80999755859375,185.85000610351562,183.94000244140625,185.66000366210938,176.4686279296875,31261300
2020-05-21,185.39999389648438,186.6699981689453,183.2899932861328,183.42999267578125,174.34902954101562,29119500
2020-05-22,183.19000244140625,184.4600067138672,182.5399932861328,183.50999450683594,174.425048828125,20826900
2020-05-26,186.33999633789062,186.5,181.10000610351562,181.57000732421875,172.58108520507812,36073600
2020-05-27,180.1999969482422,181.99000549316406,176.60000610351562,181.80999755859375,172.80923461914062,39517100
2020-05-28,180.74000549316406,184.14999389648438,180.3800048828125,181.39999389648438,172.41949462890625,33810200
2020-05-29,182.72999572753906,184.27000427246094,180.41000366210938,183.25,174.1779022216797,42130400
2020-06-01,182.5399932861328,183.0,181.4600067138672,182.8300018310547,173.7787322998047,22622400
2020-06-02,184.25,185.0,181.35000610351562,184.91000366210938,175.75576782226562,30794600
2020-06-03,184.82000732421875,185.94000244140625,183.5800018310547,185.36000061035156,176.1834716796875,27311000
2020-06-04,184.3000030517578,185.83999633789062,182.3000030517578,182.9199981689453,173.8642578125,28761800
2020-06-05,182.6199951171875,187.72999572753906,182.00999450683594,187.1999969482422,177.932373046875,39893600
2020-06-08,185.94000244140625,188.5500030517578,184.44000244140625,188.36000061035156,179.0349578857422,33211600
2020-06-09,188.0,190.6999969482422,187.25999450683594,189.8000030517578,180.40367126464844,29783900
2020-06-10,191.1300048828125,198.52000427246094,191.00999450683594,196.83999633789062,187.09512329101562,43872300
2020-06-11,193.1300048828125,195.75999450683594,186.07000732421875,186.27000427246094,177.04843139648438,52854700
2020-06-12,190.5399932861328,191.72000122070312,185.17999267578125,187.74000549316406,178.44564819335938,43373600
2020-06-15,184.5800018310547,190.82000732421875,184.00999450683594,188.94000244140625,179.5862579345703,32770200
2020-06-16,192.88999938964844,195.5800018310547,191.4600067138672,193.57000732421875,183.98704528808594,42556700
2020-06-17,195.02999877929688,196.32000732421875,193.69000244140625,194.24000549316406,184.62384033203125,25687800
2020-06-18,194.0,196.49000549316406,194.0,196.32000732421875,186.6008758544922,23061600
2020-06-19,198.58999633789062,199.2899932861328,194.3699951171875,195.14999389648438,185.4888153076172,44441100
2020-06-22,195.7899932861328,200.75999450683594,195.22999572753906,200.57000732421875,190.64047241210938,32818900
2020-06-23,202.08999633789062,203.9499969482422,201.42999267578125,201.91000366210938,191.9141387939453,30917400
2020-06-24,201.60000610351562,203.25,196.55999755859375,197.83999633789062,188.045654296875,36740600
2020-06-25,197.8000030517578,200.61000061035156,195.47000122070312,200.33999633789062,190.42190551757812,27803900
2020-06-26,199.72999572753906,199.88999938964844,194.8800048828125,196.3300018310547,186.61038208007812,54675800
2020-06-29,195.77999877929688,198.52999877929688,193.5500030517578,198.44000244140625,188.61590576171875,26701600
2020-06-30,197.8800048828125,204.39999389648438,197.74000549316406,203.50999450683594,193.4349365234375,34310300
2020-07-01,203.13999938964844,206.35000610351562,201.77000427246094,204.6999969482422,194.56600952148438,32061200
2020-07-02,205.67999267578125,208.02000427246094,205.0,206.25999450683594,196.0487823486328,29315800
2020-07-06,208.8300018310547,211.1300048828125,208.08999633789062,210.6999969482422,200.2689971923828,31897600
2020-07-07,210.4499969482422,214.6699981689453,207.99000549316406,208.25,197.9402618408203,33600700
2020-07-08,210.07000732421875,213.25999450683594,208.69000244140625,212.8300018310547,202.2935333251953,33600000
2020-07-09,216.3300018310547,216.3800048828125,211.47000122070312,214.32000732421875,203.7097930908203,33121700
2020-07-10,213.6199951171875,214.0800018310547,211.0800018310547,213.6699981689453,203.0919189453125,26177600
2020-07-13,214.47999572753906,215.8000030517578,206.5,207.07000732421875,196.81871032714844,38135600
2020-07-14,206.1300048828125,208.85000610351562,202.02999877929688,208.35000610351562,198.03536987304688,37591800
2020-07-15,209.55999755859375,211.3300018310547,205.02999877929688,208.0399932861328,197.7406768798828,32179400
2020-07-16,205.39999389648438,205.6999969482422,202.30999755859375,203.9199981689453,193.82461547851562,29940700
2020-07-17,204.47000122070312,205.0399932861328,201.38999938964844,202.8800048828125,192.8361053466797,31635300
2020-07-20,205.0,212.3000030517578,203.00999450683594,211.60000610351562,201.12445068359375,36884800
2020-07-21,213.66000366210938,213.94000244140625,208.02999877929688,208.75,198.41555786132812,37990400
2020-07-22,209.1999969482422,212.3000030517578,208.38999938964844,211.75,201.2670135498047,49605700
2020-07-23,207.19000244140625,210.9199981689453,202.14999389648438,202.5399932861328,192.51296997070312,67457000
2020-07-24,200.4199981689453,202.86000061035156,197.50999450683594,201.3000030517578,191.3343505859375,39827000
2020-07-27,201.47000122070312,203.97000122070312,200.86000061035156,203.85000610351562,193.75811767578125,30160900
2020-07-28,203.61000061035156,204.6999969482422,201.74000549316406,202.02000427246094,192.01870727539062,23251400
2020-07-29,202.5,204.64999389648438,202.00999450683594,204.05999755859375,193.95770263671875,19632600
2020-07-30,201.0,204.4600067138672,199.57000732421875,203.89999389648438,193.8056182861328,25079600
2020-07-31,204.39999389648438,205.10000610351562,199.00999450683594,205.00999450683594,194.86065673828125,51044000
2020-08-03,211.52000427246094,217.63999938964844,210.44000244140625,216.5399932861328,205.8198699951172,78983000
2020-08-04,214.1699981689453,214.77000427246094,210.30999755859375,213.2899932861328,202.73077392578125,49280100
2020-08-05,214.89999389648438,215.0,211.57000732421875,212.94000244140625,202.39808654785156,28806400
2020-08-06,212.33999633789062,216.3699951171875,211.5500030517578,216.35000610351562,205.63929748535156,32656800
2020-08-07,214.85000610351562,215.6999969482422,210.92999267578125,212.47999572753906,201.9608612060547,27820400
2020-08-10,211.6699981689453,211.8800048828125,206.35000610351562,208.25,197.9402618408203,36716500
2020-08-11,207.16000366210938,207.64999389648438,203.13999938964844,203.3800048828125,193.31138610839844,36446500
2020-08-12,205.2899932861328,210.27999877929688,204.75,209.19000244140625,198.83372497558594,28013100
2020-08-13,209.44000244140625,211.35000610351562,208.14999389648438,208.6999969482422,198.36801147460938,22588900
2020-08-14,208.75999450683594,209.58999633789062,207.50999450683594,208.89999389648438,198.55807495117188,17958900
2020-08-17,209.60000610351562,211.19000244140625,208.9199981689453,210.27999877929688,199.86973571777344,20184800
2020-08-18,210.52999877929688,212.36000061035156,209.2100067138672,211.49000549316406,201.01986694335938,21336200
2020-08-19,211.49000549316406,212.10000610351562,209.25,209.6999969482422,199.80027770996094,27627600
2020-08-20,209.5399932861328,215.0,208.91000366210938,214.5800018310547,204.44993591308594,26981500
2020-08-21,213.86000061035156,216.25,212.85000610351562,213.02000427246094,202.96359252929688,36249300
2020-08-24,214.7899932861328,215.52000427246094,212.42999267578125,213.69000244140625,203.60194396972656,25460100
2020-08-25,213.10000610351562,216.61000061035156,213.10000610351562,216.47000122070312,206.25067138671875,23043700
2020-08-26,217.8800048828125,222.08999633789062,217.36000061035156,221.14999389648438,210.70974731445312,39600800
2020-08-27,222.88999938964844,231.14999389648438,219.39999389648438,226.5800018310547,215.88343811035156,57602200
2020-08-28,228.17999267578125,230.63999938964844,226.5800018310547,228.91000366210938,218.10342407226562,26292900
2020-08-31,227.0,228.6999969482422,224.30999755859375,225.52999877929688,214.88299560546875,28774200
2020-09-01,225.50999450683594,227.4499969482422,224.42999267578125,227.27000427246094,216.54083251953125,25725500
2020-09-02,227.97000122070312,232.86000061035156,227.35000610351562,231.64999389648438,220.71408081054688,34080800
2020-09-03,229.27000427246094,229.30999755859375,214.9600067138672,217.3000030517578,207.04147338867188,58400300
2020-09-04,215.10000610351562,218.36000061035156,205.19000244140625,214.25,204.135498046875,59664100
2020-09-08,206.5,210.02999877929688,202.1999969482422,202.66000366210938,193.09268188476562,52924300
2020-09-09,207.60000610351562,214.83999633789062,206.6999969482422,211.2899932861328,201.3152313232422,45679000
2020-09-10,213.39999389648438,214.74000549316406,204.11000061035156,205.3699951171875,195.6747283935547,35461500
2020-09-11,207.1999969482422,208.6300048828125,201.24000549316406,204.02999877929688,194.3979949951172,33620100
2020-09-14,204.24000549316406,209.1999969482422,204.02999877929688,205.41000366210938,195.7128143310547,30375800
2020-09-15,208.4199981689453,209.77999877929688,206.92999267578125,208.77999877929688,198.9237518310547,21823900
2020-09-16,210.6199951171875,210.64999389648438,204.63999938964844,205.0500030517578,195.36985778808594,26328100
2020-09-17,200.0500030517578,204.3300018310547,199.9600067138672,202.91000366210938,193.33082580566406,34011300
2020-09-18,202.8000030517578,203.64999389648438,196.25,200.38999938964844,190.92979431152344,55225300
2020-09-21,197.19000244140625,202.7100067138672,196.3800048828125,202.5399932861328,192.97833251953125,39839700
2020-09-22,205.05999755859375,208.10000610351562,202.0800018310547,207.4199981689453,197.62794494628906,33517100
2020-09-23,207.89999389648438,208.10000610351562,200.02999877929688,200.58999633789062,191.12042236328125,30803800
2020-09-24,199.85000610351562,205.57000732421875,199.1999969482422,203.19000244140625,193.59765625,31202500
2020-09-25,203.5500030517578,209.0399932861328,202.5399932861328,207.82000732421875,198.009033203125,29437300
2020-09-28,210.8800048828125,212.57000732421875,208.05999755859375,209.44000244140625,199.5526123046875,32004900
2020-09-29,209.35000610351562,210.07000732421875,206.80999755859375,207.25999450683594,197.47549438476562,24221900
2020-09-30,207.72999572753906,211.97999572753906,206.5399932861328,210.3300018310547,200.4005584716797,33829100
2020-10-01,213.49000549316406,213.99000549316406,211.32000732421875,212.4600067138672,202.4300079345703,27158400
2020-10-02,208.0,210.99000549316406,205.5399932861328,206.19000244140625,196.45603942871094,33154800
2020-10-05,207.22000122070312,210.41000366210938,206.97999572753906,210.3800048828125,200.44822692871094,21331600
2020-10-06,208.82000732421875,210.17999267578125,204.82000732421875,205.91000366210938,196.1892547607422,28554300
2020-10-07,207.05999755859375,210.11000061035156,206.72000122070312,209.8300018310547,199.9241485595703,25681100
2020-10-08,210.50999450683594,211.19000244140625,208.32000732421875,210.5800018310547,200.6387481689453,19925800
2020-10-09,211.22999572753906,215.86000061035156,211.22999572753906,215.80999755859375,205.6218719482422,26458000
2020-10-12,218.7899932861328,223.86000061035156,216.80999755859375,221.39999389648438,210.9479522705078,40461400
2020-10-13,222.72000122070312,225.2100067138672,220.42999267578125,222.86000061035156,212.3390655517578,28950800
2020-10-14,223.0,224.22000122070312,219.1300048828125,220.86000061035156,210.43345642089844,23421700
2020-10-15,217.10000610351562,220.36000061035156,216.00999450683594,219.66000366210938,209.29010009765625,22733100
2020-10-16,220.14999389648438,222.2899932861328,219.32000732421875,219.66000366210938,209.29010009765625,26057900
2020-10-19,220.4199981689453,222.3000030517578,213.72000122070312,214.22000122070312,204.10690307617188,27625800
2020-10-20,215.8000030517578,217.3699951171875,213.08999633789062,214.64999389648438,204.51663208007812,22753500
2020-10-21,213.1199951171875,216.9199981689453,213.1199951171875,214.8000030517578,204.6595458984375,22724900
2020-10-22,213.92999267578125,216.05999755859375,211.6999969482422,214.88999938964844,204.7452850341797,22351500
2020-10-23,215.02999877929688,216.27999877929688,213.16000366210938,216.22999572753906,206.02200317382812,18879600
2020-10-26,213.85000610351562,216.33999633789062,208.10000610351562,210.0800018310547,200.162353515625,37111600
2020-10-27,211.58999633789062,214.6699981689453,210.3300018310547,213.25,203.18272399902344,36700300
2020-10-28,207.6699981689453,208.83999633789062,202.10000610351562,202.67999267578125,193.11166381835938,51195600
2020-10-29,204.07000732421875,207.36000061035156,203.3699951171875,204.72000122070312,195.055419921875,31432600
2020-10-30,203.5,204.2899932861328,199.6199951171875,202.47000122070312,192.91162109375,36953700
2020-11-02,204.2899932861328,205.27999877929688,200.1199951171875,202.3300018310547,192.7782440185547,30842200
2020-11-03,203.88999938964844,208.1199951171875,203.1199951171875,206.42999267578125,196.68466186523438,27512000
2020-11-04,214.02000427246094,218.32000732421875,212.4199981689453,216.38999938964844,206.1744842529297,42311800
2020-11-05,222.0399932861328,224.1199951171875,221.14999389648438,223.2899932861328,212.7487030029297,36080100
2020-11-06,222.25999450683594,224.36000061035156,218.02999877929688,223.72000122070312,213.15843200683594,25231900
2020-11-09,224.44000244140625,228.1199951171875,217.8800048828125,218.38999938964844,208.0800323486328,44395000
2020-11-10,214.5,216.5,209.72000122070312,211.00999450683594,201.0485076904297,44045100
2020-11-11,212.38999938964844,218.0399932861328,212.1999969482422,216.5500030517578,206.32696533203125,29440800
2020-11-12,217.2100067138672,219.11000061035156,214.4600067138672,215.44000244140625,205.2693328857422,21593900
2020-11-13,216.36000061035156,217.4199981689453,214.16000366210938,216.50999450683594,206.28880310058594,18621100
2020-11-16,214.8699951171875,217.74000549316406,214.52000427246094,217.22999572753906,206.97482299804688,24953300
2020-11-17,216.10000610351562,217.67999267578125,214.0800018310547,214.4600067138672,204.33558654785156,24154100
2020-11-18,213.64999389648438,215.1699981689453,210.92999267578125,211.0800018310547,201.64169311523438,28372800
2020-11-19,211.3800048828125,213.02999877929688,209.92999267578125,212.4199981689453,202.92178344726562,24792700
2020-11-20,212.1999969482422,213.2899932861328,210.0,210.38999938964844,200.98257446289062,22843100
2020-11-23,210.9499969482422,212.2899932861328,208.16000366210938,210.11000061035156,200.715087890625,25683500
2020-11-24,209.58999633789062,214.25,208.86000061035156,213.86000061035156,204.29734802246094,33979700
2020-11-25,215.11000061035156,215.2899932861328,212.4600067138672,213.8699951171875,204.30694580078125,21012900
2020-11-27,214.85000610351562,216.27000427246094,214.0399932861328,215.22999572753906,205.60614013671875,14512200
2020-11-30,214.10000610351562,214.75999450683594,210.83999633789062,214.07000732421875,204.49798583984375,33064800
2020-12-01,214.50999450683594,217.32000732421875,213.35000610351562,216.2100067138672,206.54232788085938,30904500
2020-12-02,214.8800048828125,215.47000122070312,212.8000030517578,215.3699951171875,205.73983764648438,23724500
2020-12-03,214.61000061035156,216.3800048828125,213.64999389648438,214.24000549316406,204.66036987304688,25120900
2020-12-04,214.22000122070312,215.3800048828125,213.17999267578125,214.36000061035156,204.7750244140625,24666000
2020-12-07,214.3699951171875,215.5399932861328,212.99000549316406,214.2899932861328,204.7081298828125,24620000
2020-12-08,213.97000122070312,216.9499969482422,212.88999938964844,216.00999450683594,206.3512420654297,23284100
2020-12-09,215.16000366210938,215.22999572753906,211.2100067138672,211.8000030517578,202.32948303222656,32440600
2020-12-10,211.77000427246094,213.0800018310547,210.36000061035156,210.52000427246094,201.10671997070312,26733300
2020-12-11,210.0500030517578,213.32000732421875,209.11000061035156,213.25999450683594,203.7241973876953,30979400
2020-12-14,213.10000610351562,216.2100067138672,212.8800048828125,214.1999969482422,204.6221923828125,28798400
2020-12-15,215.1699981689453,215.4199981689453,212.24000549316406,214.1300048828125,204.5552978515625,27000600
2020-12-16,214.75,220.11000061035156,214.72000122070312,219.27999877929688,209.47503662109375,35023300
2020-12-17,219.8699951171875,220.88999938964844,217.9199981689453,219.4199981689453,209.60873413085938,32515800
2020-12-18,218.58999633789062,219.69000244140625,216.02000427246094,218.58999633789062,208.81588745117188,63354900
2020-12-21,217.5500030517578,224.0,217.27999877929688,222.58999633789062,212.63697814941406,37181900
2020-12-22,222.69000244140625,225.6300048828125,221.85000610351562,223.94000244140625,213.9266815185547,22612200
2020-12-23,223.11000061035156,223.55999755859375,220.8000030517578,221.02000427246094,211.13722229003906,18699600
2020-12-24,221.4199981689453,223.61000061035156,221.1999969482422,222.75,212.7898406982422,10550600
2020-12-28,224.4499969482422,226.02999877929688,223.02000427246094,224.9600067138672,214.9010467529297,17933500
2020-12-29,226.30999755859375,227.17999267578125,223.5800018310547,224.14999389648438,214.12721252441406,17403200
2020-12-30,225.22999572753906,225.6300048828125,221.47000122070312,221.67999267578125,211.7677001953125,20272300
2020-12-31,221.6999969482422,223.0,219.67999267578125,222.4199981689453,212.47463989257812,20942100
2021-01-04,222.52999877929688,223.0,214.80999755859375,217.69000244140625,207.9561309814453,37130100
2021-01-05,217.25999450683594,218.52000427246094,215.6999969482422,217.89999389648438,208.15673828125,23823000
2021-01-06,212.1699981689453,216.49000549316406,211.94000244140625,212.25,202.75933837890625,35930700
2021-01-07,214.0399932861328,219.33999633789062,213.7100067138672,218.2899932861328,208.52931213378906,27694500
2021-01-08,218.67999267578125,220.5800018310547,217.02999877929688,219.6199951171875,209.79983520507812,22956200
2021-01-11,218.47000122070312,218.91000366210938,216.72999572753906,217.49000549316406,207.76510620117188,23031300
2021-01-12,216.5,217.10000610351562,213.32000732421875,214.92999267578125,205.3195037841797,23249300
2021-01-13,214.02000427246094,216.75999450683594,213.92999267578125,216.33999633789062,206.66648864746094,20087100
2021-01-14,215.91000366210938,217.4600067138672,212.74000549316406,213.02000427246094,203.49493408203125,29480800
2021-01-15,213.52000427246094,214.50999450683594,212.02999877929688,212.64999389648438,203.14146423339844,31746500
2021-01-19,213.75,216.97999572753906,212.6300048828125,216.44000244140625,206.7620391845703,30480900
2021-01-20,217.6999969482422,225.7899932861328,217.2899932861328,224.33999633789062,214.3087615966797,37777300
2021-01-21,224.6999969482422,226.3000030517578,222.4199981689453,224.97000122070312,214.91058349609375,30709400
2021-01-22,227.0800018310547,230.07000732421875,225.8000030517578,225.9499969482422,215.8468017578125,30172700
2021-01-25,229.1199951171875,229.77999877929688,224.22000122070312,229.52999877929688,219.26670837402344,33152100
2021-01-26,231.86000061035156,234.17999267578125,230.0800018310547,232.3300018310547,221.9415283203125,49169600
2021-01-27,238.0,240.44000244140625,230.13999938964844,232.89999389648438,222.48605346679688,69870600
2021-01-28,235.61000061035156,242.63999938964844,235.08999633789062,238.92999267578125,228.24639892578125,49111200
2021-01-29,235.99000549316406,238.02000427246094,231.35000610351562,231.9600067138672,221.5880584716797,42503100
2021-02-01,235.05999755859375,242.5,232.42999267578125,239.64999389648438,228.93418884277344,33314200
2021-02-02,241.3000030517578,242.30999755859375,238.69000244140625,239.50999450683594,228.8004608154297,25916300
2021-02-03,239.57000732421875,245.08999633789062,239.25999450683594,243.0,232.1343994140625,27158100
2021-02-04,242.66000366210938,243.24000549316406,240.3699951171875,242.00999450683594,231.18865966796875,25296100
2021-02-05,242.22999572753906,243.27999877929688,240.4199981689453,242.1999969482422,231.3701629638672,18054800
2021-02-08,243.14999389648438,243.67999267578125,240.80999755859375,242.47000122070312,231.62808227539062,22211900
2021-02-09,241.8699951171875,244.75999450683594,241.3800048828125,243.77000427246094,232.86996459960938,23565000
2021-02-10,245.0,245.9199981689453,240.88999938964844,242.82000732421875,231.9624481201172,22186700
2021-02-11,244.77999877929688,245.14999389648438,242.14999389648438,244.49000549316406,233.55775451660156,15751100
2021-02-12,243.92999267578125,245.3000030517578,242.72999572753906,244.99000549316406,234.0354461669922,16561100
2021-02-16,245.02999877929688,246.1300048828125,242.9199981689453,243.6999969482422,232.8031005859375,26728500
2021-02-17,241.32000732421875,244.30999755859375,240.94000244140625,244.1999969482422,233.81800842285156,21653500
2021-02-18,241.8000030517578,243.92999267578125,240.86000061035156,243.7899932861328,233.4254608154297,16925600
2021-02-19,243.75,243.86000061035156,240.17999267578125,240.97000122070312,230.72532653808594,25262600
2021-02-22,237.4199981689453,237.92999267578125,232.39999389648438,234.50999450683594,224.53994750976562,36446900
2021-02-23,230.3300018310547,234.8300018310547,228.72999572753906,233.27000427246094,223.35272216796875,30228700
2021-02-24,230.00999450683594,235.1999969482422,229.0,234.5500030517578,224.57833862304688,26339700
2021-02-25,232.0800018310547,234.58999633789062,227.8800048828125,228.99000549316406,219.2546844482422,39542200
2021-02-26,231.52999877929688,235.3699951171875,229.5399932861328,232.3800048828125,222.5005645751953,37819200
2021-03-01,235.89999389648438,237.47000122070312,233.14999389648438,236.94000244140625,226.86666870117188,25324000
2021-03-02,237.00999450683594,237.3000030517578,233.4499969482422,233.8699951171875,223.92718505859375,22812500
2021-03-03,232.16000366210938,233.5800018310547,227.25999450683594,227.55999755859375,217.88548278808594,34029500
2021-03-04,226.74000549316406,232.49000549316406,224.25999450683594,226.72999572753906,217.09072875976562,44727800
2021-03-05,229.52000427246094,233.27000427246094,226.4600067138672,231.60000610351562,221.75372314453125,41872800
2021-03-08,231.3699951171875,233.3699951171875,227.1300048828125,227.38999938964844,217.7227020263672,35267400
2021-03-09,232.8800048828125,235.3800048828125,231.6699981689453,233.77999877929688,223.84104919433594,33080500
2021-03-10,237.0,237.0,232.0399932861328,232.4199981689453,222.53883361816406,29746800
2021-03-11,234.9600067138672,239.1699981689453,234.30999755859375,237.1300048828125,227.0486297607422,29907600
2021-03-12,234.00999450683594,235.82000732421875,233.22999572753906,235.75,225.7272491455078,22653700
2021-03-15,234.9600067138672,235.19000244140625,231.80999755859375,234.80999755859375,224.82723999023438,26034900
2021-03-16,236.27999877929688,240.05999755859375,235.94000244140625,237.7100067138672,227.6039581298828,28092200
2021-03-17,236.14999389648438,238.5500030517578,233.22999572753906,237.0399932861328,226.96240234375,29562100
2021-03-18,232.55999755859375,234.19000244140625,230.3300018310547,230.72000122070312,220.9111328125,34833000
2021-03-19,231.02000427246094,232.47000122070312,229.35000610351562,230.35000610351562,220.5568389892578,46430700
2021-03-22,230.27000427246094,236.89999389648438,230.13999938964844,235.99000549316406,225.95709228515625,30127000
2021-03-23,237.49000549316406,241.0500030517578,237.07000732421875,237.5800018310547,227.4794464111328,31638400
2021-03-24,237.85000610351562,238.0,235.32000732421875,235.4600067138672,225.44960021972656,25620100
2021-03-25,235.3000030517578,236.94000244140625,231.57000732421875,232.33999633789062,222.46226501464844,34061900
2021-03-26,231.5500030517578,236.7100067138672,231.5500030517578,236.47999572753906,226.42625427246094,25479900
2021-03-29,236.58999633789062,236.8000030517578,231.8800048828125,235.24000549316406,225.23895263671875,25227500
2021-03-30,233.52999877929688,233.85000610351562,231.10000610351562,231.85000610351562,221.99310302734375,24792000
2021-03-31,232.91000366210938,239.10000610351562,232.38999938964844,235.77000427246094,225.74644470214844,43623500
