epoch,train_loss,train_acc,val_loss,val_acc,val_f1
1,0.7096953401456323,0.5298609217343878,0.6847220456687628,0.5929095354523227,0.5180853455579314
2,0.6920120263736841,0.5568584674120535,0.6605396501009505,0.6320293398533008,0.5447162710836155
3,0.6851023791400035,0.5628579220070903,0.6553173582536376,0.6625916870415648,0.6093490877491359
4,0.6772947845843887,0.5737660212707936,0.6862032993498525,0.5476772616136919,0.4681328680735237
5,0.6778604732991436,0.5702208890100899,0.7077202026010434,0.47555012224938875,0.44076511964791276
6,0.6595036746501792,0.6097627488410144,0.7427094277076441,0.46454767726161367,0.4670325382652496
7,0.6423666382278055,0.6411235342241615,0.779919491274724,0.39975550122249387,0.3969461327226578
